ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME,FAIXA_ETARIA,RISK_SCORE,PERFIL_RISCO,CREDIT_SCORE_FAIXA,MILEAGE_FAIXA,OUTCOME_LABEL
894905,65+,Feminino,majority,0-9y,high school,Alta Renda,0.6476239396059197,1.0,after 2015,1.0,0.0,10238,,sedan,0,0,0,0,65+,0,Baixo,Q4 (Alto),,Sem Sinistro
254758,40-64,Masculino,majority,0-9y,high school,Classe Media,0.4258932648706133,0.0,before 2015,1.0,0.0,10238,10000.0,sedan,0,0,0,1,40-64,0,Baixo,Q2,Q1 (Baixa),Com Sinistro
506753,26-39,Feminino,majority,0-9y,university,Alta Renda,0.4115178038031517,1.0,before 2015,1.0,1.0,10238,14000.0,sedan,0,0,0,1,26-39,0,Baixo,Q1 (Baixo),Q3,Com Sinistro
190654,65+,Feminino,majority,30y+,university,Alta Renda,0.7683773924140196,1.0,after 2015,0.0,1.0,10238,13000.0,sedan,2,1,2,0,65+,5,Muito Alto,Q4 (Alto),Q3,Sem Sinistro
997242,65+,Masculino,majority,30y+,high school,Alta Renda,0.6048715219768844,1.0,before 2015,0.0,1.0,32765,11000.0,sedan,5,0,2,0,65+,7,Muito Alto,Q3,Q2,Sem Sinistro
824944,26-39,Feminino,majority,0-9y,university,Alta Renda,0.7485600858791863,1.0,after 2015,1.0,0.0,32765,,sedan,0,0,0,0,26-39,0,Baixo,Q4 (Alto),,Sem Sinistro
559214,26-39,Feminino,majority,10-19y,university,Classe Trabalhadora,0.4548361796457958,1.0,before 2015,0.0,0.0,10238,20000.0,sedan,2,0,0,1,26-39,2,Médio,Q2,Q4 (Alta),Com Sinistro
825389,16-25,Masculino,majority,0-9y,university,Classe Trabalhadora,0.4300182985819376,1.0,before 2015,0.0,0.0,10238,11000.0,sedan,0,0,0,1,16-25,0,Baixo,Q2,Q2,Com Sinistro
641980,65+,Masculino,majority,10-19y,university,Alta Renda,0.6734804510741489,1.0,before 2015,1.0,1.0,32765,9000.0,sedan,3,0,0,0,65+,3,Alto,Q4 (Alto),Q1 (Baixa),Sem Sinistro
329391,40-64,Feminino,majority,20-29y,university,Alta Renda,,1.0,after 2015,0.0,1.0,32765,7000.0,sedan,1,1,2,0,40-64,4,Alto,,Q1 (Baixa),Sem Sinistro
566066,40-64,Feminino,majority,20-29y,high school,Alta Renda,0.6479272957531299,1.0,before 2015,0.0,1.0,10238,12000.0,sedan,1,0,1,0,40-64,2,Médio,Q4 (Alto),Q2,Sem Sinistro
803362,65+,Feminino,majority,30y+,high school,Alta Renda,0.6437017407265333,1.0,after 2015,1.0,0.0,32765,11000.0,sedan,4,1,0,0,65+,5,Muito Alto,Q4 (Alto),Q2,Sem Sinistro
619528,16-25,Feminino,majority,0-9y,none,Baixa Renda,0.287083955629214,0.0,before 2015,0.0,1.0,10238,,sedan,0,0,0,1,16-25,0,Baixo,Q1 (Baixo),,Com Sinistro
836232,65+,Masculino,majority,30y+,high school,Classe Trabalhadora,0.3332341041437076,0.0,before 2015,1.0,1.0,32765,,sedan,14,4,4,0,65+,22,Muito Alto,Q1 (Baixo),,Sem Sinistro
39440,26-39,Feminino,majority,0-9y,none,Classe Media,0.4693897755686437,1.0,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,0,0,26-39,0,Baixo,Q2,Q4 (Alta),Sem Sinistro
12406,26-39,Masculino,majority,0-9y,high school,Classe Media,0.4983124241159539,0.0,before 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,1,26-39,0,Baixo,Q2,Q1 (Baixa),Com Sinistro
958262,65+,Masculino,majority,0-9y,high school,Alta Renda,,1.0,before 2015,1.0,1.0,10238,7000.0,sedan,0,0,0,1,65+,0,Baixo,,Q1 (Baixa),Com Sinistro
802279,16-25,Masculino,majority,0-9y,university,Classe Media,0.7204678049338117,1.0,before 2015,0.0,1.0,32765,12000.0,sedan,0,0,0,1,16-25,0,Baixo,Q4 (Alto),Q2,Com Sinistro
585690,40-64,Masculino,majority,20-29y,none,Classe Trabalhadora,0.3802414464939111,1.0,before 2015,1.0,1.0,32765,,sedan,8,1,1,0,40-64,10,Muito Alto,Q1 (Baixo),,Sem Sinistro
996737,26-39,Feminino,majority,10-19y,high school,Classe Trabalhadora,0.4755018969121138,1.0,before 2015,1.0,1.0,10238,13000.0,sedan,2,0,2,0,26-39,4,Alto,Q2,Q3,Sem Sinistro
634897,26-39,Masculino,majority,10-19y,none,Baixa Renda,,0.0,before 2015,0.0,1.0,10238,11000.0,sedan,1,1,0,1,26-39,2,Médio,,Q2,Com Sinistro
569066,40-64,Feminino,majority,10-19y,high school,Alta Renda,0.6539015362424077,0.0,after 2015,1.0,0.0,10238,14000.0,sedan,2,1,0,0,40-64,3,Alto,Q4 (Alto),Q3,Sem Sinistro
331821,40-64,Feminino,minority,0-9y,none,Classe Trabalhadora,0.47479444427068,0.0,before 2015,1.0,1.0,92101,10000.0,sedan,0,0,0,0,40-64,0,Baixo,Q2,Q1 (Baixa),Sem Sinistro
151071,65+,Masculino,majority,20-29y,university,Alta Renda,0.6322209847202367,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,4,1,4,0,65+,9,Muito Alto,Q4 (Alto),Q1 (Baixa),Sem Sinistro
386838,26-39,Masculino,majority,10-19y,none,Baixa Renda,0.5387413138779961,0.0,before 2015,0.0,1.0,32765,9000.0,sedan,3,1,0,1,26-39,4,Alto,Q3,Q1 (Baixa),Com Sinistro
985849,65+,Masculino,majority,30y+,high school,Alta Renda,0.6297590500937804,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,4,0,3,0,65+,7,Muito Alto,Q4 (Alto),Q2,Sem Sinistro
290461,16-25,Feminino,majority,0-9y,none,Baixa Renda,0.2796345413054512,0.0,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,0,1,16-25,0,Baixo,Q1 (Baixo),Q4 (Alta),Com Sinistro
183391,65+,Feminino,minority,20-29y,high school,Alta Renda,0.644544390852024,1.0,after 2015,1.0,1.0,32765,6000.0,sedan,7,0,0,0,65+,7,Muito Alto,Q4 (Alto),Q1 (Baixa),Sem Sinistro
330622,40-64,Feminino,majority,10-19y,high school,Classe Media,0.4572949458459679,1.0,before 2015,0.0,0.0,10238,11000.0,sedan,2,0,1,0,40-64,3,Alto,Q2,Q2,Sem Sinistro
385192,26-39,Masculino,majority,10-19y,high school,Alta Renda,0.5623970196789541,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,0,0,2,0,26-39,2,Médio,Q3,Q2,Sem Sinistro
17397,26-39,Feminino,majority,10-19y,university,Alta Renda,0.6703646273576891,1.0,after 2015,0.0,0.0,32765,11000.0,sedan,0,0,1,0,26-39,1,Médio,Q4 (Alto),Q2,Sem Sinistro
280155,16-25,Masculino,majority,0-9y,none,Baixa Renda,0.4657214299801776,1.0,before 2015,0.0,0.0,10238,13000.0,sedan,0,0,0,1,16-25,0,Baixo,Q2,Q3,Com Sinistro
376223,16-25,Feminino,majority,0-9y,high school,Baixa Renda,0.2834864943555186,1.0,before 2015,1.0,0.0,32765,,sedan,0,0,0,0,16-25,0,Baixo,Q1 (Baixo),,Sem Sinistro
183483,26-39,Feminino,majority,0-9y,none,Classe Trabalhadora,,0.0,before 2015,1.0,1.0,10238,,sedan,0,0,0,0,26-39,0,Baixo,,,Sem Sinistro
542840,16-25,Feminino,majority,0-9y,none,Baixa Renda,0.2994278095235692,0.0,before 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,1,16-25,0,Baixo,Q1 (Baixo),Q1 (Baixa),Com Sinistro
783149,40-64,Feminino,majority,10-19y,university,Alta Renda,0.7206610780215068,1.0,after 2015,1.0,1.0,10238,9000.0,sedan,4,0,0,0,40-64,4,Alto,Q4 (Alto),Q1 (Baixa),Sem Sinistro
235196,16-25,Masculino,majority,0-9y,none,Baixa Renda,0.3554378159795619,0.0,before 2015,0.0,1.0,10238,14000.0,sedan,0,0,0,1,16-25,0,Baixo,Q1 (Baixo),Q3,Com Sinistro
696265,26-39,Feminino,majority,10-19y,university,Alta Renda,0.7062848162701159,1.0,after 2015,1.0,1.0,10238,8000.0,sedan,2,1,0,0,26-39,3,Alto,Q4 (Alto),Q1 (Baixa),Sem Sinistro
395947,40-64,Feminino,majority,0-9y,high school,Classe Media,0.4170662788576873,1.0,before 2015,1.0,1.0,32765,9000.0,sedan,0,0,0,0,40-64,0,Baixo,Q1 (Baixo),Q1 (Baixa),Sem Sinistro
604621,40-64,Masculino,majority,20-29y,university,Alta Renda,0.5027207403958512,1.0,before 2015,1.0,0.0,10238,13000.0,sedan,2,0,2,0,40-64,4,Alto,Q2,Q3,Sem Sinistro
974797,16-25,Masculino,majority,0-9y,none,Baixa Renda,0.2711130457721413,0.0,after 2015,0.0,1.0,32765,11000.0,sedan,0,0,0,1,16-25,0,Baixo,Q1 (Baixo),Q2,Com Sinistro
776350,26-39,Masculino,majority,10-19y,university,Classe Media,0.499761076238171,0.0,before 2015,0.0,1.0,10238,13000.0,sedan,1,0,1,1,26-39,2,Médio,Q2,Q3,Com Sinistro
528413,26-39,Feminino,majority,0-9y,none,Baixa Renda,0.3936564898754295,1.0,before 2015,0.0,1.0,10238,11000.0,sedan,0,0,0,0,26-39,0,Baixo,Q1 (Baixo),Q2,Sem Sinistro
468565,40-64,Feminino,majority,20-29y,high school,Classe Media,,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,0,1,3,0,40-64,4,Alto,,Q2,Sem Sinistro
566509,26-39,Masculino,majority,10-19y,high school,Classe Media,0.5131891962025216,0.0,after 2015,1.0,1.0,10238,10000.0,sedan,2,0,1,0,26-39,3,Alto,Q2,Q1 (Baixa),Sem Sinistro
932781,40-64,Masculino,majority,10-19y,none,Classe Media,0.4979684927863103,1.0,before 2015,1.0,1.0,10238,8000.0,sedan,1,1,5,0,40-64,7,Muito Alto,Q2,Q1 (Baixa),Sem Sinistro
28846,26-39,Masculino,majority,10-19y,university,Classe Trabalhadora,0.4466788464013393,0.0,before 2015,1.0,1.0,32765,5000.0,sedan,6,0,1,0,26-39,7,Muito Alto,Q2,Q1 (Baixa),Sem Sinistro
523076,40-64,Masculino,majority,20-29y,university,Alta Renda,0.6585671277860121,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,3,1,2,0,40-64,6,Muito Alto,Q4 (Alto),Q1 (Baixa),Sem Sinistro
38189,65+,Feminino,minority,30y+,university,Alta Renda,0.6902223467065834,1.0,after 2015,1.0,1.0,32765,8000.0,sedan,4,0,2,0,65+,6,Muito Alto,Q4 (Alto),Q1 (Baixa),Sem Sinistro
714786,40-64,Masculino,majority,0-9y,high school,Alta Renda,0.646984546072727,0.0,after 2015,0.0,1.0,32765,6000.0,sedan,0,0,0,1,40-64,0,Baixo,Q4 (Alto),Q1 (Baixa),Com Sinistro
661290,16-25,Feminino,majority,0-9y,high school,Classe Trabalhadora,0.4029648240770943,1.0,before 2015,0.0,1.0,10238,,sedan,0,0,0,1,16-25,0,Baixo,Q1 (Baixo),,Com Sinistro
676920,65+,Masculino,majority,0-9y,university,Alta Renda,0.5664919828432731,1.0,before 2015,1.0,0.0,10238,13000.0,sedan,0,0,0,0,65+,0,Baixo,Q3,Q3,Sem Sinistro
506200,40-64,Feminino,majority,20-29y,university,Alta Renda,0.6502646998848834,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,3,1,0,0,40-64,4,Alto,Q4 (Alto),Q2,Sem Sinistro
900853,26-39,Masculino,majority,10-19y,high school,Alta Renda,0.6510245424450259,1.0,after 2015,0.0,0.0,92101,12000.0,sedan,0,0,0,0,26-39,0,Baixo,Q4 (Alto),Q2,Sem Sinistro
635692,26-39,Feminino,majority,10-19y,high school,Classe Media,0.5938877797636894,1.0,before 2015,0.0,1.0,10238,14000.0,sedan,1,0,0,0,26-39,1,Médio,Q3,Q3,Sem Sinistro
406826,26-39,Masculino,majority,10-19y,university,Alta Renda,,1.0,before 2015,0.0,1.0,10238,16000.0,sedan,0,0,1,0,26-39,1,Médio,,Q4 (Alta),Sem Sinistro
977745,26-39,Feminino,minority,0-9y,none,Baixa Renda,,1.0,before 2015,0.0,1.0,32765,11000.0,sedan,0,0,0,0,26-39,0,Baixo,,Q2,Sem Sinistro
298308,65+,Masculino,majority,30y+,university,Alta Renda,0.6877922600474008,1.0,after 2015,1.0,1.0,92101,9000.0,sedan,4,0,1,0,65+,5,Muito Alto,Q4 (Alto),Q1 (Baixa),Sem Sinistro
306628,26-39,Masculino,minority,10-19y,high school,Classe Media,0.5629583668547161,1.0,before 2015,0.0,1.0,10238,16000.0,sedan,3,0,1,0,26-39,4,Alto,Q3,Q4 (Alta),Sem Sinistro
293506,40-64,Masculino,majority,20-29y,university,Alta Renda,0.6546019814740752,1.0,before 2015,1.0,0.0,10238,12000.0,sedan,2,3,4,0,40-64,9,Muito Alto,Q4 (Alto),Q2,Sem Sinistro
721576,40-64,Masculino,majority,10-19y,university,Alta Renda,0.5903082964716451,1.0,before 2015,1.0,1.0,92101,12000.0,sedan,0,0,0,0,40-64,0,Baixo,Q3,Q2,Sem Sinistro
184752,40-64,Masculino,majority,20-29y,university,Alta Renda,0.5902217017469229,1.0,before 2015,1.0,1.0,10238,8000.0,sedan,4,0,3,0,40-64,7,Muito Alto,Q3,Q1 (Baixa),Sem Sinistro
989471,40-64,Masculino,majority,20-29y,none,Classe Media,0.5912145988163494,1.0,before 2015,0.0,1.0,32765,8000.0,sedan,8,1,3,1,40-64,12,Muito Alto,Q3,Q1 (Baixa),Com Sinistro
138245,26-39,Masculino,majority,0-9y,high school,Classe Trabalhadora,0.5330235023251753,1.0,before 2015,0.0,1.0,10238,7000.0,sedan,0,0,0,1,26-39,0,Baixo,Q3,Q1 (Baixa),Com Sinistro
953480,16-25,Masculino,majority,0-9y,university,Alta Renda,0.4875547200723523,1.0,after 2015,0.0,1.0,32765,9000.0,sedan,0,0,0,1,16-25,0,Baixo,Q2,Q1 (Baixa),Com Sinistro
694584,40-64,Feminino,majority,20-29y,high school,Alta Renda,0.7588640488236418,1.0,before 2015,1.0,1.0,10238,13000.0,sedan,5,0,1,0,40-64,6,Muito Alto,Q4 (Alto),Q3,Sem Sinistro
590416,65+,Masculino,majority,10-19y,none,Classe Media,,1.0,before 2015,1.0,1.0,32765,4000.0,sedan,6,0,2,1,65+,8,Muito Alto,,Q1 (Baixa),Com Sinistro
77981,26-39,Feminino,majority,0-9y,high school,Alta Renda,0.6705723025037389,1.0,before 2015,0.0,1.0,32765,10000.0,sedan,0,0,0,1,26-39,0,Baixo,Q4 (Alto),Q1 (Baixa),Com Sinistro
845932,26-39,Masculino,majority,10-19y,university,Alta Renda,0.6794367277453127,0.0,before 2015,1.0,1.0,32765,8000.0,sedan,5,1,2,0,26-39,8,Muito Alto,Q4 (Alto),Q1 (Baixa),Sem Sinistro
660046,40-64,Feminino,majority,20-29y,university,Alta Renda,0.4960261985675978,1.0,before 2015,1.0,1.0,32765,7000.0,sedan,6,2,3,0,40-64,11,Muito Alto,Q2,Q1 (Baixa),Sem Sinistro
439623,40-64,Feminino,majority,10-19y,university,Alta Renda,0.6683411524924924,1.0,before 2015,0.0,1.0,10238,12000.0,sedan,1,0,2,0,40-64,3,Alto,Q4 (Alto),Q2,Sem Sinistro
914534,16-25,Feminino,majority,0-9y,university,Classe Trabalhadora,,1.0,after 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,0,16-25,0,Baixo,,Q3,Sem Sinistro
287912,26-39,Masculino,majority,10-19y,high school,Baixa Renda,0.2697816217222613,1.0,before 2015,0.0,1.0,10238,11000.0,sedan,3,0,2,0,26-39,5,Muito Alto,Q1 (Baixo),Q2,Sem Sinistro
544652,40-64,Feminino,majority,20-29y,high school,Alta Renda,0.5012161027503177,1.0,before 2015,1.0,1.0,10238,8000.0,sedan,1,0,1,0,40-64,2,Médio,Q2,Q1 (Baixa),Sem Sinistro
475241,40-64,Masculino,majority,20-29y,university,Alta Renda,0.6114806871138359,1.0,after 2015,0.0,1.0,21217,14000.0,sedan,1,1,1,1,40-64,3,Alto,Q3,Q3,Com Sinistro
506593,40-64,Masculino,majority,20-29y,high school,Classe Media,0.5221630077716441,0.0,after 2015,1.0,1.0,10238,10000.0,sports car,2,0,5,0,40-64,7,Muito Alto,Q2,Q1 (Baixa),Sem Sinistro
925857,40-64,Masculino,majority,0-9y,none,Classe Trabalhadora,0.4193306622205509,0.0,before 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,1,40-64,0,Baixo,Q2,Q2,Com Sinistro
253594,26-39,Masculino,majority,10-19y,high school,Classe Trabalhadora,0.3698699218943409,0.0,before 2015,1.0,1.0,32765,4000.0,sedan,7,0,0,1,26-39,7,Muito Alto,Q1 (Baixo),Q1 (Baixa),Com Sinistro
434244,26-39,Feminino,majority,0-9y,high school,Classe Media,0.5590017940897738,1.0,before 2015,0.0,0.0,10238,17000.0,sedan,0,0,0,0,26-39,0,Baixo,Q3,Q4 (Alta),Sem Sinistro
846310,16-25,Masculino,majority,0-9y,high school,Baixa Renda,0.3207404346890468,0.0,before 2015,0.0,1.0,10238,10000.0,sedan,0,0,0,1,16-25,0,Baixo,Q1 (Baixo),Q1 (Baixa),Com Sinistro
681603,26-39,Masculino,majority,10-19y,high school,Classe Trabalhadora,0.3849691710608993,1.0,before 2015,0.0,1.0,32765,7000.0,sedan,4,0,1,0,26-39,5,Muito Alto,Q1 (Baixo),Q1 (Baixa),Sem Sinistro
187838,26-39,Feminino,majority,0-9y,university,Classe Media,0.6394231234866508,0.0,before 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,1,26-39,0,Baixo,Q4 (Alto),Q1 (Baixa),Com Sinistro
521892,16-25,Feminino,majority,0-9y,none,Classe Trabalhadora,,0.0,before 2015,0.0,0.0,10238,18000.0,sedan,0,0,0,1,16-25,0,Baixo,,Q4 (Alta),Com Sinistro
407731,26-39,Feminino,majority,10-19y,none,Baixa Renda,0.3298050248717038,1.0,before 2015,1.0,0.0,10238,10000.0,sedan,3,0,0,0,26-39,3,Alto,Q1 (Baixo),Q1 (Baixa),Sem Sinistro
585246,26-39,Masculino,majority,0-9y,none,Baixa Renda,0.4654753521335883,1.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,0,26-39,0,Baixo,Q2,Q3,Sem Sinistro
695435,26-39,Feminino,majority,0-9y,high school,Classe Media,0.5374556635201865,1.0,before 2015,1.0,1.0,92101,10000.0,sports car,0,0,0,1,26-39,0,Baixo,Q3,Q1 (Baixa),Com Sinistro
894135,26-39,Masculino,majority,10-19y,university,Alta Renda,0.4670944743476774,1.0,after 2015,1.0,1.0,32765,6000.0,sedan,2,1,2,0,26-39,5,Muito Alto,Q2,Q1 (Baixa),Sem Sinistro
417486,65+,Feminino,majority,20-29y,high school,Alta Renda,0.7861047483136375,1.0,before 2015,1.0,1.0,10238,13000.0,sedan,1,1,0,0,65+,2,Médio,Q4 (Alto),Q3,Sem Sinistro
370353,16-25,Feminino,majority,0-9y,high school,Classe Trabalhadora,0.4879977774283266,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,0,16-25,0,Baixo,Q2,Q2,Sem Sinistro
570272,26-39,Masculino,majority,10-19y,university,Alta Renda,0.505754450734344,1.0,after 2015,1.0,1.0,10238,13000.0,sedan,1,0,0,0,26-39,1,Médio,Q2,Q3,Sem Sinistro
647712,40-64,Masculino,minority,20-29y,high school,Classe Trabalhadora,0.5840579701713801,1.0,before 2015,0.0,0.0,10238,13000.0,sedan,2,0,5,0,40-64,7,Muito Alto,Q3,Q3,Sem Sinistro
951557,40-64,Feminino,majority,20-29y,high school,Classe Media,0.4762230188174785,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,1,0,0,0,40-64,1,Médio,Q2,Q1 (Baixa),Sem Sinistro
21512,26-39,Feminino,majority,10-19y,university,Alta Renda,0.5188882562309625,1.0,after 2015,1.0,1.0,10238,9000.0,sedan,0,0,1,0,26-39,1,Médio,Q2,Q1 (Baixa),Sem Sinistro
26625,16-25,Feminino,majority,0-9y,university,Baixa Renda,0.5207603742973385,0.0,before 2015,1.0,1.0,32765,,sedan,0,0,0,1,16-25,0,Baixo,Q2,,Com Sinistro
435829,26-39,Feminino,majority,10-19y,high school,Classe Trabalhadora,0.6440329844790397,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,0,0,1,0,26-39,1,Médio,Q4 (Alto),Q1 (Baixa),Sem Sinistro
31713,65+,Feminino,majority,30y+,university,Alta Renda,0.5943375571086068,1.0,before 2015,1.0,1.0,92101,9000.0,sedan,0,1,0,0,65+,1,Médio,Q3,Q1 (Baixa),Sem Sinistro
736754,16-25,Masculino,majority,0-9y,none,Classe Trabalhadora,0.3260878780486413,1.0,after 2015,0.0,0.0,10238,17000.0,sedan,0,0,0,1,16-25,0,Baixo,Q1 (Baixo),Q4 (Alta),Com Sinistro
532264,40-64,Masculino,majority,20-29y,high school,Alta Renda,0.6518556832704588,0.0,after 2015,1.0,1.0,92101,,sedan,4,1,5,0,40-64,10,Muito Alto,Q4 (Alto),,Sem Sinistro
150597,16-25,Masculino,majority,0-9y,high school,Baixa Renda,0.2083967662348418,0.0,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,0,1,16-25,0,Baixo,Q1 (Baixo),Q4 (Alta),Com Sinistro
808305,40-64,Feminino,majority,0-9y,high school,Classe Media,0.5716539504380291,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,0,40-64,0,Baixo,Q3,Q1 (Baixa),Sem Sinistro
952096,65+,Feminino,majority,10-19y,university,Alta Renda,0.6234237531436093,1.0,before 2015,0.0,1.0,32765,7000.0,sedan,2,1,1,0,65+,4,Alto,Q4 (Alto),Q1 (Baixa),Sem Sinistro
255243,40-64,Feminino,majority,20-29y,university,Alta Renda,,1.0,after 2015,0.0,1.0,10238,13000.0,sedan,2,0,1,0,40-64,3,Alto,,Q3,Sem Sinistro
71232,26-39,Feminino,majority,0-9y,none,Classe Trabalhadora,,1.0,before 2015,0.0,0.0,10238,13000.0,sedan,0,0,0,1,26-39,0,Baixo,,Q3,Com Sinistro
429521,65+,Masculino,majority,10-19y,high school,Alta Renda,,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,3,1,3,0,65+,7,Muito Alto,,Q2,Sem Sinistro
408174,26-39,Masculino,majority,10-19y,university,Alta Renda,0.6701415655540297,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,1,2,2,0,26-39,5,Muito Alto,Q4 (Alto),Q2,Sem Sinistro
551604,65+,Masculino,majority,30y+,university,Alta Renda,0.6100062530166586,1.0,after 2015,1.0,1.0,10238,13000.0,sedan,4,1,6,0,65+,11,Muito Alto,Q3,Q3,Sem Sinistro
527258,26-39,Masculino,minority,10-19y,high school,Classe Trabalhadora,0.4694174843654393,1.0,before 2015,1.0,1.0,32765,11000.0,sedan,4,2,0,0,26-39,6,Muito Alto,Q2,Q2,Sem Sinistro
88209,40-64,Masculino,majority,0-9y,university,Alta Renda,0.4718698437579043,1.0,after 2015,1.0,1.0,32765,6000.0,sedan,0,0,0,1,40-64,0,Baixo,Q2,Q1 (Baixa),Com Sinistro
107501,65+,Feminino,majority,30y+,high school,Alta Renda,,1.0,after 2015,1.0,1.0,10238,7000.0,sedan,1,0,3,0,65+,4,Alto,,Q1 (Baixa),Sem Sinistro
920333,26-39,Masculino,majority,10-19y,university,Classe Trabalhadora,0.3680351400567729,0.0,before 2015,1.0,0.0,10238,,sedan,0,0,0,1,26-39,0,Baixo,Q1 (Baixo),,Com Sinistro
371426,26-39,Feminino,minority,0-9y,high school,Classe Media,0.4453243532193456,1.0,before 2015,0.0,0.0,10238,20000.0,sedan,0,0,0,1,26-39,0,Baixo,Q2,Q4 (Alta),Com Sinistro
980484,40-64,Masculino,majority,0-9y,university,Alta Renda,0.4994438828585013,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,1,40-64,0,Baixo,Q2,Q2,Com Sinistro
87771,40-64,Masculino,majority,10-19y,high school,Classe Media,0.3606896486687273,0.0,after 2015,1.0,1.0,10238,10000.0,sedan,1,0,1,0,40-64,2,Médio,Q1 (Baixo),Q1 (Baixa),Sem Sinistro
481291,65+,Masculino,majority,0-9y,high school,Alta Renda,0.6782368413012284,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,0,65+,0,Baixo,Q4 (Alto),Q1 (Baixa),Sem Sinistro
462016,65+,Feminino,minority,30y+,university,Alta Renda,0.5106032557850538,1.0,after 2015,1.0,1.0,10238,13000.0,sedan,3,0,3,0,65+,6,Muito Alto,Q2,Q3,Sem Sinistro
792966,65+,Feminino,minority,10-19y,none,Classe Media,0.5687019891446795,1.0,before 2015,0.0,1.0,32765,9000.0,sedan,2,0,0,0,65+,2,Médio,Q3,Q1 (Baixa),Sem Sinistro
517451,16-25,Masculino,majority,0-9y,university,Classe Media,0.4852795231118352,1.0,before 2015,0.0,0.0,10238,10000.0,sedan,0,0,0,1,16-25,0,Baixo,Q2,Q1 (Baixa),Com Sinistro
419527,26-39,Feminino,majority,10-19y,high school,Alta Renda,0.6708348740013614,1.0,before 2015,1.0,1.0,10238,9000.0,sedan,0,2,0,0,26-39,2,Médio,Q4 (Alto),Q1 (Baixa),Sem Sinistro
437044,40-64,Masculino,minority,0-9y,university,Alta Renda,0.575874058444159,0.0,after 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,1,40-64,0,Baixo,Q3,Q3,Com Sinistro
552420,16-25,Feminino,majority,0-9y,university,Classe Media,0.7079130110405141,1.0,before 2015,1.0,1.0,10238,8000.0,sedan,0,0,0,0,16-25,0,Baixo,Q4 (Alto),Q1 (Baixa),Sem Sinistro
764088,40-64,Feminino,majority,20-29y,university,Alta Renda,0.46994237748042,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,2,0,6,0,40-64,8,Muito Alto,Q2,Q2,Sem Sinistro
817893,40-64,Feminino,majority,0-9y,university,Alta Renda,0.6404262676947586,1.0,before 2015,0.0,0.0,10238,12000.0,sedan,0,0,0,0,40-64,0,Baixo,Q4 (Alto),Q2,Sem Sinistro
683584,16-25,Feminino,majority,0-9y,none,Classe Media,0.6225215390467763,1.0,before 2015,0.0,0.0,32765,,sedan,0,0,0,1,16-25,0,Baixo,Q4 (Alto),,Com Sinistro
855335,40-64,Feminino,majority,0-9y,high school,Classe Media,0.3396040499784701,1.0,before 2015,1.0,1.0,32765,7000.0,sedan,0,0,0,1,40-64,0,Baixo,Q1 (Baixo),Q1 (Baixa),Com Sinistro
989505,65+,Feminino,majority,30y+,university,Alta Renda,0.6582218907144254,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,0,1,2,0,65+,3,Alto,Q4 (Alto),Q2,Sem Sinistro
112337,65+,Feminino,majority,0-9y,university,Alta Renda,0.6163289121884691,1.0,after 2015,0.0,1.0,10238,,sedan,0,0,0,0,65+,0,Baixo,Q3,,Sem Sinistro
314883,16-25,Feminino,majority,0-9y,high school,Classe Media,0.4578330530113018,1.0,after 2015,0.0,0.0,32765,14000.0,sedan,0,0,0,0,16-25,0,Baixo,Q2,Q3,Sem Sinistro
601890,26-39,Masculino,majority,0-9y,high school,Classe Media,0.5049309453099293,1.0,before 2015,0.0,1.0,10238,15000.0,sedan,0,0,0,1,26-39,0,Baixo,Q2,Q4 (Alta),Com Sinistro
